Comment Thread #,Author Name,Comment Text,Like Count,Published Date,Total Reply Count
725,voyager,50:45 neden uyuyan çocuğu uyandırıyon kısss:d,0,11 months ago,0
726,Ferdz Gonzaga,I remember my school days when you have to concentrate in studying.. Thanks for sharing.. Cheers mam.. I've done mine..,0,1 year ago,0
727,summer jeong,"공부할때 집중잘된당 
고마워요🥰",0,1 year ago (edited),0
728,Sise Queen,Hello l’m from kurdistan l love you,0,10 months ago,0
729,Finter,why did you choose the word pomodoro? it's tomato in italian!,2,1 year ago,2
729,c h u u,Thats what im thinking about lmao,0,1 year ago,0
729,Jacqueline Beaulieu,"It is because the technique was inspired by using a tomato timer to time study sessions- a timer that looks like a tomato that you might find in a kitchen. If you google ""pomodoro technique"", you will find a webpage for the person who coined the term.",1,1 year ago,0
730,JiSo,"you have incredible (that's right, I said INCREDIBLE) taste in music. I especially love Erik Satie's music, so thanks for bringing that in too.",3,1 year ago,0
731,taima F.A,"thank you a lot, you made the ""study"" easier",0,10 months ago,0
732,Asraa Riad,Is the music good for study ? Please i wanna answer 🥺,0,9 months ago,0
733,Vu Nguyen,"I have used your videl for study motivation for 3 months now. Thanks for helping me going through cramping och procrastinate of studying, it has never been this easy for my to concentrate.Last year I always got struggles with deadlines and stress in school. Last year i did not get the best results as i expect, i know that i was not working hard enough, i just can't. I started find about different study techniques and i found your video, perfect match! My grade are on the way to its best, and even better than it could be. Thanks anyway ❤",0,1 year ago,0
734,Flaunt Face,"I just recently learned about this technique and I’m super excited to continue using it because it’s been pretty effective so far. 

I came onto YouTube to see how it’s been working for others and your video stood out. ",1,7 months ago,0
735,MusicJunkie,Never clicked so fast on a notification ❤️  Your videos always help me out!,72,3 years ago (edited),0
736,Irene Membrives,I would prefer if you put the entire pomodoro break and not to have to stop the video manually. Just real time.,1,10 months ago,0
737,سجودي المايسترو,روعة اني دائما اقرة وياج معجب من العراق,0,8 months ago,0
738,Jaime Viegas,song at 1:24:00 ?,1,11 months ago (edited),0
739,Baa ;D,you are inspiration for me. :) Do you study medicine???,0,10 months ago,0
740,a normal fangirl,WHY THIS VIDEO DIDNT POP UP ON MY RECCOMENDATION WHEN I WAS PREPARING FOR MY SPM??? WHY I NEVER THOUGHT OF SEARCHING THIS VIDEO??,3,1 year ago,0
741,shin aa,Thank you ❤,0,5 months ago,0
742,Colonel Breadsticks,"Just started another online course (psychology 11) and In going to try and get it done quick. Term for me started last week and there’s 10 weeks in a term, 8 units to the course, and in almost done unit 2 today. I want to get it done and start another course in week 5. Hopefully I won’t procrastinate",0,1 week ago,0
743,Jack Lau,"I'm learning English, watch your video can relax me. Thank u.",0,2 months ago,1
743,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
744,Okko Nēhydāa,"This instant with you was just magic !
Magic and unspeakably unique ...
You are (for me) a Picaso's picture ; colors simple but very intenses. 
Particular moment, thanks !",0,2 months ago,0
745,Lauren Coutu,1:01:59 to 1:02:48 OMG THAT CAT IS SO ADORABLE!!!,3,2 years ago,0
746,Stanislaus Adnanto M SE SKOM MSA OCA CPC CFP,nice one!,0,3 months ago,0
747,A+M,Just posted my first study with me video 🙈 Any engineering students who want to study with me? 🙋‍♀️,0,2 months ago,1
747,Adeniyi Salami,"This channel is incredible and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
748,بنتك ياعراق,"Good willing, l fulfill my dram and becom a doctor
🇮🇶 Iraqi",0,3 months ago,0
749,Bhavya Gautam,How can I avoid taking really long breaks?,0,11 months ago,0
750,Dr.Vaishali Gautam,PG medical aspirant here from India. Looking forward to acing the next exam. Thank you for this video !,9,1 year ago,1
750,Aadhya Mathur,UG neet aspirant here lol😂 hope I get into a college😌,0,5 months ago (edited),0
751,StudyWithMe,this is great,0,3 months ago,0
752,Hà Ngô Thị Ngọc,this helps me so much <3333333,0,4 months ago,1
752,Chance To Study,I make study  with me  videos join me  please,0,4 months ago,0
753,Karla Kris,I cant believe i asked you what's the answer 🤦,9,8 months ago,1
753,Andrea,Jajajajajajajajajaajajajaj 🤣🤣 so funny!,0,7 months ago,0
754,Aaammbb Mm,I cant stady along 💔 who can staby wath me?pleas?,0,1 month ago,1
754,Adeniyi Salami,"This channel is incredible and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
755,Fatima Mahjabin Tasnim,Alright imma finish my transition elements booklet plus notes and then some maths homework. Hopefully.,3,1 year ago,0
756,Amanda Manchur,thank you so much for your videos! they help me a lot!! :),0,4 months ago,0
757,X,Ok where can I get that laptop stand?,0,10 months ago,0
758,Kushmeet Singh,You saved my days.. its been a week i started studying for more than 4 hours a day.. best part is when i got stuck i started staring at you and your cat.. that literaly boost up my moral.. sad part is that i never saw any other girl so closely and for so long... its cool but.. loads of thankyou for the videos,0,1 year ago,4
758,StudyWithShreyality,One year later... ,1,1 month ago,0
758,Kushmeet Singh,@StudyWithShreyality lol xD,0,1 month ago,0
758,Kushmeet Singh,@StudyWithShreyality b/w how was your prelims cs-2020,0,1 month ago,0
758,StudyWithShreyality,@Kushmeet Singh What? I’m an MBA student! I’ve never tried or planned to give cs-prelims.,0,1 month ago,0
759,Saumya M,Where can i get that table/study lamp??,0,11 months ago (edited),0
760,AidLobx,I took a break from my study break,1,2 months ago,0
761,Painter_ saif,THNX😍💘.,0,7 months ago,0
762,J JACOBSON,"Big help!  Do you study to the same music in your video,  or in silence?",0,1 year ago,0
763,Matías Pérez,Siento que este video me lo voy a vacilar bastante,0,2 weeks ago,0
764,kamaka wilcox,"Thank you so much for this study with me video it is sooo helpful. It's helped me let go of my perfectionism, I literally used to highlight on every single page but because of the Pomodoro method, I'm learning to limit myself with how much information I take in. What used to take me 3 hours to do, I now do in 50 minutes. It is absolutely insane at how beneficial this is to me right now! It's finals week and I just suck at writing but I absolutely love to research so I invest all my time into having solid research on my topic but that leaves me with so little time when it comes to actually write it! THANK YOU!",0,7 months ago,0
765,شهباء احمد,Music is so sleepy 💔,1,8 months ago,1
765,Polaris Lee,https://youtu.be/5nWi3hBClx4. This is my first video ı hope you like it🥺🤗☺️,0,2 weeks ago,0
766,Frenchi Fr,je m'abonne directe j'ai reussi a vraiment bien travailler et c'est grace a toi un gros merci et surtout continue comme ça:),0,1 month ago,0
767,L I V E S T R O N G,Hi thank you for the video.Appreciated.,0,5 months ago,0
768,KOKO AMIRA,"I HAVE AN EXAM THIS FWU DAYS 
OMG 
I AM SUPER TIRED 
THANK YOU FOR MAKING THIS VIDEO",3,1 year ago,2
768,Marianna,Good luck with your exam! Keep up the good work,0,1 year ago,0
768,KOKO AMIRA,"@Marianna OOO thank you 
THIS COMMENT MADE ME FEEL SO GOOD 
THANKS 
LOV U",1,1 year ago,0
769,Laurie Noël,Can someone tell me where to find her laptop stand ??? the link she gave takes me to a different one than hers ! :(,0,9 months ago,0
770,Merve Sari,it´s 2:32 en I still didn't started with my homework :S,0,10 months ago,0
771,FatimaEzzhra w,"Thank you..
❤",0,9 months ago,0
772,King Wong,Genius.,0,3 months ago,0
773,Enchantress,I love this video Im so glad i found this It motivates me and also I feel like I study with someone which makes me less lonely ❤️❤️❤️❤️❤️,3,2 years ago,0
774,Angie Baut,Me encantan tus videos. Saludos desde Argentina :),0,2 months ago,1
774,Adeniyi Salami,"This channel is incredible and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
775,the_degenerate_weeb,5 minutes and I'm already tired.,0,3 weeks ago,0
776,사랑둥이,2:32:08,1,9 months ago,0
777,Yel Lopez,what are you studying ???,0,1 year ago,0
778,Irene Lin,"Love the music!Perfect for studying.
Could you share your study music playlist some time?",67,3 years ago,2
778,Ivandel Júnior,I would like to know too.,0,2 years ago,0
778,Stephanie Amrieh,it sounds like “piano in the background” playlist on spotify,0,2 years ago,0
779,fátima silva,Adorei!,0,3 months ago,0
780,blancdemaison,"Hello, i can't find the video without music",0,9 months ago,0
781,isac silva,"Que mulher linda! Mas, voltando ao assunto, vídeo é bom!",0,3 months ago,0
782,wlmarvin,do you take Campbell's Chicken Noodle also?,0,2 months ago,0
783,Doonie Poo,I’m only in 7 th grade but this helps a lot I just wanted to thank you for this cause this helped a lot with my homework☺️.,3,2 years ago,0
784,Keith Katane,Thank you. I did my taxes to this (:,0,3 weeks ago,0
785,Sarah's Archives,what do you do during your pause?,0,1 year ago,0
786,Gabby Guerrero,Does anyone know the song that's at the 50-minute mark?,0,7 months ago,0
787,aruna,why are most the songs sound like some movie score 😭 its good but its so uncomfortable for studying bcs some of them sound a bit creepy,0,2 months ago,1
787,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
